date,duration,T,Tmax,Tmin,Rg,Ri_PAR_f,Rh_min,Rh_max,Precipitations,Wind,Rh
2012-01-01,1 day,27.75,32.9,22.6,10.415999999999999,10.415999999999999,49.0,94.0,0.0,1.5,0.225
2012-01-02,1 day,27.8,31.5,24.1,10.271999999999998,10.271999999999998,57.0,96.0,0.0,1.9,0.195
2012-01-03,1 day,26.1,30.1,22.1,10.176,10.176,70.0,95.0,0.0,1.9,0.125
2012-01-04,1 day,27.05,31.3,22.8,10.559999999999999,10.559999999999999,40.0,93.0,0.0,2.5,0.265
2012-01-05,1 day,26.75,31.2,22.3,9.936,9.936,52.0,89.0,0.0,1.7,0.185
2012-01-06,1 day,27.25,31.5,23.0,10.224,10.224,47.0,92.0,0.0,1.4,0.225
2012-01-07,1 day,26.2,31.5,20.9,10.415999999999999,10.415999999999999,36.0,91.0,0.0,2.1,0.275
2012-01-08,1 day,26.95,32.5,21.4,10.751999999999999,10.751999999999999,50.0,93.0,0.0,1.9,0.215
2012-01-09,1 day,27.45,31.7,23.2,10.511999999999999,10.511999999999999,60.0,93.0,0.0,1.2,0.165
2012-01-10,1 day,28.45,32.8,24.1,10.559999999999999,10.559999999999999,48.0,97.0,0.0,1.4,0.245
2012-01-11,1 day,27.8,31.5,24.1,10.511999999999999,10.511999999999999,58.0,97.0,0.0,1.3,0.195
2012-01-12,1 day,27.65,32.2,23.1,10.464,10.464,50.0,93.0,0.0,1.5,0.215
2012-01-13,1 day,25.9,30.7,21.1,10.655999999999999,10.655999999999999,56.0,57.0,0.0,2.2,0.005
2012-01-14,1 day,25.45,30.6,20.3,8.016,8.016,25.0,37.0,0.0,2.8,0.06
2012-01-15,1 day,25.4,31.0,19.8,10.32,10.32,43.0,56.0,0.0,2.1,0.065
2012-01-16,1 day,25.6,31.4,19.8,10.464,10.464,30.0,60.0,0.0,1.7,0.15
2012-01-17,1 day,26.2,32.1,20.3,10.559999999999999,10.559999999999999,41.0,68.0,0.0,2.3,0.135
2012-01-18,1 day,26.7,31.4,22.0,10.511999999999999,10.511999999999999,47.0,96.0,0.0,2.7,0.245
2012-01-19,1 day,27.9,32.6,23.2,10.224,10.224,57.0,94.0,0.0,2.9,0.185
2012-01-20,1 day,28.2,31.9,24.5,10.368,10.368,62.0,94.0,0.0,3.0,0.16
2012-01-21,1 day,28.8,32.5,25.1,9.792,9.792,60.0,94.0,0.0,2.3,0.17
2012-01-22,1 day,27.8,32.9,22.7,10.559999999999999,10.559999999999999,43.0,88.0,0.0,2.0,0.225
2012-01-23,1 day,28.35,33.5,23.2,10.031999999999998,10.031999999999998,47.0,93.0,0.0,1.9,0.23
2012-01-24,1 day,28.65,33.7,23.6,10.224,10.224,27.0,94.0,0.0,1.7,0.335
2012-01-25,1 day,28.95,33.7,24.2,10.848,10.848,34.0,94.0,0.0,2.4,0.3
2012-01-26,1 day,28.55,32.5,24.6,10.415999999999999,10.415999999999999,59.0,93.0,0.0,3.3,0.17
2012-01-27,1 day,28.8,33.7,23.9,9.696,9.696,56.0,95.0,0.2,2.9,0.195
2012-01-28,1 day,28.1,30.8,25.4,9.264,9.264,69.0,95.0,0.0,3.0,0.13
2012-01-29,1 day,27.95,32.2,23.7,9.936,9.936,59.0,94.0,0.0,3.5,0.175
2012-01-30,1 day,28.5,33.5,23.5,8.304,8.304,55.0,95.0,0.0,3.8,0.2
2012-01-31,1 day,29.8,33.7,25.9,10.368,10.368,56.0,92.0,0.0,2.9,0.18
2012-02-01,1 day,29.35,33.8,24.9,10.991999999999999,10.991999999999999,54.0,93.0,0.0,2.7,0.195
2012-02-02,1 day,29.7,33.9,25.5,10.368,10.368,55.0,91.0,0.0,2.6,0.18
2012-02-03,1 day,29.3,33.1,25.5,10.224,10.224,61.0,92.0,23.4,2.5,0.155
2012-02-04,1 day,26.55,30.9,22.2,10.031999999999998,10.031999999999998,71.0,99.0,0.0,2.3,0.14
2012-02-05,1 day,28.15,31.5,24.8,10.751999999999999,10.751999999999999,70.0,95.0,0.0,2.5,0.125
2012-02-06,1 day,29.05,32.9,25.2,10.751999999999999,10.751999999999999,54.0,90.0,0.0,3.5,0.18
2012-02-07,1 day,27.65,32.2,23.1,11.232,11.232,47.0,98.0,0.0,3.5,0.255
2012-02-08,1 day,27.7,32.8,22.6,10.895999999999999,10.895999999999999,31.0,75.0,0.0,2.3,0.22
2012-02-09,1 day,27.55,31.7,23.4,10.655999999999999,10.655999999999999,50.0,87.0,0.0,2.9,0.185
2012-02-10,1 day,27.3,31.6,23.0,10.751999999999999,10.751999999999999,52.0,87.0,0.0,2.7,0.175
2012-02-11,1 day,27.8,31.8,23.8,10.608,10.608,56.0,91.0,0.0,3.1,0.175
2012-02-12,1 day,28.45,32.3,24.6,10.799999999999999,10.799999999999999,54.0,94.0,0.0,3.5,0.2
2012-02-13,1 day,27.4,29.6,25.2,9.024,9.024,73.0,93.0,0.0,3.6,0.1
2012-02-14,1 day,27.9,31.8,24.0,8.975999999999999,8.975999999999999,63.0,91.0,0.0,3.9,0.14
2012-02-15,1 day,28.7,32.5,24.9,6.72,6.72,60.0,89.0,0.0,3.6,0.145
2012-02-16,1 day,29.7,34.1,25.3,10.848,10.848,57.0,93.0,0.0,3.7,0.18
2012-02-17,1 day,27.0,28.7,25.3,10.128,10.128,88.0,93.0,0.5,3.6,0.025
2012-02-18,1 day,27.85,30.6,25.1,9.312,9.312,68.0,94.0,0.0,3.4,0.13
2012-02-19,1 day,27.95,32.7,23.2,10.608,10.608,51.0,93.0,0.0,3.1,0.21
2012-02-20,1 day,28.3,33.2,23.4,9.984,9.984,56.0,93.0,0.1,3.1,0.185
2012-02-21,1 day,28.05,32.5,23.6,6.095999999999999,6.095999999999999,63.0,88.0,0.0,2.7,0.125
2012-02-22,1 day,29.15,33.6,24.7,7.4879999999999995,7.4879999999999995,53.0,93.0,0.0,3.2,0.2
2012-02-23,1 day,27.65,30.7,24.6,10.751999999999999,10.751999999999999,84.0,92.0,0.0,3.5,0.04
2012-02-24,1 day,28.5,33.4,23.6,11.472,11.472,53.0,92.0,0.0,2.8,0.195
2012-02-25,1 day,29.3,34.1,24.5,10.464,10.464,54.0,95.0,0.0,3.2,0.205
2012-02-26,1 day,29.2,33.5,24.9,10.559999999999999,10.559999999999999,51.0,93.0,1.3,3.0,0.21
2012-02-27,1 day,29.4,34.6,24.2,10.704,10.704,56.0,97.0,0.0,2.7,0.205
2012-02-28,1 day,29.45,33.7,25.2,10.751999999999999,10.751999999999999,57.0,94.0,22.4,3.5,0.185
2012-02-29,1 day,26.9,31.8,22.0,11.376,11.376,59.0,92.0,0.0,3.3,0.165
2012-03-01,1 day,28.95,32.7,25.2,10.751999999999999,10.751999999999999,63.0,95.0,0.2,2.9,0.16
2012-03-02,1 day,27.55,32.7,22.4,10.271999999999998,10.271999999999998,65.0,92.0,0.0,2.8,0.135
2012-03-03,1 day,29.1,33.8,24.4,11.856,11.856,55.0,86.0,0.0,2.7,0.155
2012-03-04,1 day,28.65,33.4,23.9,10.799999999999999,10.799999999999999,59.0,94.0,6.8,3.6,0.175
2012-03-05,1 day,27.5,32.1,22.9,9.552,9.552,68.0,95.0,12.3,3.5,0.135
2012-03-06,1 day,27.4,32.7,22.1,11.472,11.472,67.0,97.0,0.6,2.2,0.15
2012-03-07,1 day,26.95,31.8,22.1,11.088000000000001,11.088000000000001,70.0,95.0,0.0,3.1,0.125
2012-03-08,1 day,29.65,33.6,25.7,11.28,11.28,64.0,93.0,0.0,3.7,0.145
2012-03-09,1 day,29.65,33.8,25.5,10.943999999999999,10.943999999999999,60.0,95.0,0.0,2.7,0.175
2012-03-10,1 day,28.85,32.8,24.9,11.376,11.376,62.0,94.0,3.1183816793893175,2.1,0.16
2012-03-11,1 day,28.4,33.6,23.2,11.616,11.616,22.0,85.0,0.0,1.7,0.315
2012-03-12,1 day,28.5,33.9,23.1,12.096,12.096,39.0,97.0,0.0,1.6,0.29
2012-03-13,1 day,29.0,34.3,23.7,12.288,12.288,50.0,97.0,0.0,2.4,0.235
2012-03-14,1 day,29.05,33.6,24.5,12.0,12.0,59.0,95.0,0.0,2.6,0.18
2012-03-15,1 day,30.15,34.7,25.6,10.943999999999999,10.943999999999999,58.0,92.0,0.2,2.4,0.17
2012-03-16,1 day,30.15,34.8,25.5,11.136,11.136,57.0,94.0,0.0,2.7,0.185
2012-03-17,1 day,30.45,34.7,26.2,11.712,11.712,56.0,94.0,0.0,2.2,0.19
2012-03-18,1 day,30.4,33.9,26.9,7.295999999999999,7.295999999999999,59.0,93.0,0.0,2.4,0.17
2012-03-19,1 day,29.95,33.9,26.0,10.895999999999999,10.895999999999999,63.0,94.0,0.0,2.0,0.155
2012-03-20,1 day,30.45,34.5,26.4,11.184,11.184,59.0,94.0,0.0,1.9,0.175
2012-03-21,1 day,31.05,35.5,26.6,11.088000000000001,11.088000000000001,51.0,94.0,0.0,3.0,0.215
2012-03-22,1 day,30.65,35.0,26.3,11.616,11.616,52.0,94.0,0.0,2.6,0.21
2012-03-23,1 day,30.55,34.8,26.3,10.943999999999999,10.943999999999999,57.0,92.0,0.0,2.6,0.175
2012-03-24,1 day,28.7,30.9,26.5,10.031999999999998,10.031999999999998,75.0,90.0,1.7,3.2,0.075
2012-03-25,1 day,27.95,33.4,22.5,5.952,5.952,65.0,91.0,1.9,2.5,0.13
2012-03-26,1 day,28.45,33.7,23.2,10.655999999999999,10.655999999999999,59.0,95.0,0.0,2.7,0.18
2012-03-27,1 day,29.95,34.9,25.0,10.943999999999999,10.943999999999999,52.0,94.0,0.0,2.1,0.21
2012-03-28,1 day,30.55,34.9,26.2,11.04,11.04,57.0,91.0,0.0,3.6,0.17
2012-03-29,1 day,31.1,35.7,26.5,11.328,11.328,53.0,89.0,0.0,3.4,0.18
2012-03-30,1 day,28.1,29.4,26.8,6.144,6.144,78.0,92.0,0.0,3.5,0.07
2012-03-31,1 day,29.85,34.7,25.0,10.655999999999999,10.655999999999999,57.0,94.0,0.0,3.0,0.185
2012-04-01,1 day,30.4,35.5,25.3,9.984,9.984,53.0,91.0,0.0,2.9,0.19
2012-04-02,1 day,30.2,35.2,25.2,10.32,10.32,54.0,90.0,0.0,3.1,0.18
2012-04-03,1 day,30.3,35.8,24.8,7.344,7.344,51.0,90.0,1.6,2.6,0.195
2012-04-04,1 day,27.3,32.1,22.5,10.08,10.08,53.0,95.0,3.1183816793893175,2.7,0.21
2012-04-05,1 day,27.7,34.4,21.0,11.951999999999998,11.951999999999998,45.0,89.0,0.0,2.6,0.22
2012-04-06,1 day,30.85,35.4,26.3,9.984,9.984,57.0,88.0,3.1183816793893175,3.3,0.155
2012-04-07,1 day,31.05,35.8,26.3,10.415999999999999,10.415999999999999,55.0,91.0,0.0,4.0,0.18
2012-04-08,1 day,30.75,35.1,26.4,10.608,10.608,56.0,92.0,2.9,3.0,0.18
2012-04-09,1 day,28.4,34.3,22.5,9.264,9.264,57.0,91.0,0.2,3.8,0.17
2012-04-10,1 day,29.7,35.6,23.8,10.08,10.08,53.0,93.0,0.3,4.1,0.2
2012-04-11,1 day,30.1,35.6,24.6,11.232,11.232,50.0,93.0,0.0,3.6,0.215
2012-04-12,1 day,30.1,33.8,26.4,11.088000000000001,11.088000000000001,61.0,91.0,4.4,3.7,0.15
2012-04-13,1 day,29.3,34.0,24.6,9.312,9.312,58.0,91.0,21.0,3.4,0.165
2012-04-14,1 day,29.2,34.2,24.2,8.16,8.16,53.0,94.0,0.0,2.9,0.205
2012-04-15,1 day,30.45,34.7,26.2,10.224,10.224,62.0,90.0,0.0,3.8,0.14
2012-04-16,1 day,27.1,30.1,24.1,4.56,4.56,69.0,92.0,87.4,3.0,0.115
2012-04-17,1 day,24.85,28.2,21.5,8.928,8.928,80.0,96.0,0.5,2.4,0.08
2012-04-18,1 day,28.05,32.9,23.2,11.76,11.76,58.0,95.0,0.0,2.7,0.185
2012-04-19,1 day,26.7,30.5,22.9,4.32,4.32,73.0,95.0,32.4,1.7,0.11
2012-04-20,1 day,26.9,31.2,22.6,11.088000000000001,11.088000000000001,68.0,97.0,0.0,2.2,0.145
2012-04-21,1 day,29.35,33.8,24.9,11.28,11.28,63.0,92.0,0.0,2.6,0.145
2012-04-22,1 day,29.55,32.9,26.2,8.975999999999999,8.975999999999999,67.0,93.0,0.0,3.1,0.13
2012-04-23,1 day,28.8,32.2,25.4,9.072,9.072,68.0,95.0,0.0,2.4,0.135
2012-04-24,1 day,29.15,33.3,25.0,10.991999999999999,10.991999999999999,63.0,92.0,19.8,3.0,0.145
2012-04-25,1 day,24.55,27.3,21.8,5.952,5.952,81.0,96.0,4.6,2.9,0.075
2012-04-26,1 day,27.85,32.1,23.6,11.136,11.136,62.0,97.0,0.0,2.2,0.175
2012-04-27,1 day,28.9,33.0,24.8,11.52,11.52,62.0,95.0,0.0,3.1,0.165
2012-04-28,1 day,29.35,32.9,25.8,9.744,9.744,71.0,92.0,0.0,3.4,0.105
2012-04-29,1 day,30.1,34.0,26.2,10.799999999999999,10.799999999999999,64.0,92.0,0.0,3.3,0.14
2012-04-30,1 day,29.55,33.5,25.6,11.328,11.328,65.0,98.0,3.1183816793893175,3.1,0.165
2012-05-01,1 day,29.3,33.7,24.9,10.991999999999999,10.991999999999999,65.0,94.0,0.0,3.2,0.145
2012-05-02,1 day,28.45,33.4,23.5,9.264,9.264,63.0,86.0,0.0,3.2,0.115
2012-05-03,1 day,29.0,32.8,25.2,10.271999999999998,10.271999999999998,65.0,90.0,0.0,3.5,0.125
2012-05-04,1 day,27.95,30.6,25.3,9.312,9.312,70.0,87.0,0.0,3.1,0.085
2012-05-05,1 day,27.95,32.1,23.8,8.975999999999999,8.975999999999999,67.0,88.0,5.0,2.9,0.105
2012-05-06,1 day,27.65,32.9,22.4,10.176,10.176,63.0,91.0,0.0,2.5,0.14
2012-05-07,1 day,29.15,33.4,24.9,10.176,10.176,61.0,93.0,0.0,3.5,0.16
2012-05-08,1 day,27.75,33.0,22.5,9.696,9.696,62.0,93.0,30.5,3.8,0.155
2012-05-09,1 day,27.95,34.1,21.8,10.608,10.608,69.0,92.0,0.0,3.8,0.115
2012-05-10,1 day,27.55,32.1,23.0,11.664,11.664,62.0,90.0,0.5,2.4,0.14
2012-05-11,1 day,26.45,29.4,23.5,8.544,8.544,81.0,96.0,0.0,2.9,0.075
2012-05-12,1 day,25.8,27.4,24.2,5.808,5.808,89.0,96.0,15.4,2.5,0.035
2012-05-13,1 day,24.3,25.1,23.5,4.8,4.8,92.0,94.0,16.0,2.1,0.01
2012-05-14,1 day,26.45,30.4,22.5,6.4319999999999995,6.4319999999999995,69.0,97.0,0.0,1.4,0.14
2012-05-15,1 day,27.2,30.3,24.1,9.024,9.024,72.0,95.0,2.4,1.3,0.115
2012-05-16,1 day,26.5,30.2,22.8,9.168000000000001,9.168000000000001,76.0,97.0,0.0,1.8,0.105
2012-05-17,1 day,28.0,31.4,24.6,9.936,9.936,70.0,97.0,0.0,3.0,0.135
2012-05-18,1 day,28.65,32.4,24.9,10.128,10.128,67.0,94.0,0.0,3.1,0.135
2012-05-19,1 day,23.6,25.6,21.6,4.128,4.128,89.0,96.0,50.4,2.8,0.035
2012-05-20,1 day,26.8,31.8,21.8,11.04,11.04,63.0,95.0,0.0,2.4,0.16
2012-05-21,1 day,23.55,26.1,21.0,4.367999999999999,4.367999999999999,89.0,95.0,16.1,2.5,0.03
2012-05-22,1 day,26.6,31.3,21.9,9.888,9.888,67.0,96.0,0.0,3.0,0.145
2012-05-23,1 day,28.5,33.0,24.0,10.128,10.128,61.0,96.0,0.0,2.8,0.175
2012-05-24,1 day,28.9,32.9,24.9,10.224,10.224,66.0,93.0,0.0,3.4,0.135
2012-05-25,1 day,26.45,31.1,21.8,5.952,5.952,71.0,93.0,112.6,3.1,0.11
2012-05-26,1 day,26.45,31.2,21.7,10.608,10.608,59.0,96.0,0.0,2.9,0.185
2012-05-27,1 day,27.65,31.7,23.6,11.184,11.184,63.0,98.0,0.0,2.6,0.175
2012-05-28,1 day,27.4,30.3,24.5,6.335999999999999,6.335999999999999,69.0,92.0,0.3,3.4,0.115
2012-05-29,1 day,26.85,29.7,24.0,8.784,8.784,75.0,93.0,4.2,2.9,0.09
2012-05-30,1 day,24.85,26.0,23.7,6.335999999999999,6.335999999999999,74.0,95.0,2.7,2.4,0.105
2012-05-31,1 day,27.8,32.1,23.5,7.68,7.68,59.0,97.0,0.0,1.6,0.19
2012-06-01,1 day,29.15,34.8,23.5,10.224,10.224,58.0,97.0,2.7,1.2,0.195
2012-06-02,1 day,28.3,31.3,25.3,4.704,4.704,69.0,95.0,6.0,1.4,0.13
2012-06-03,1 day,26.35,30.7,22.0,8.879999999999999,8.879999999999999,73.0,98.0,0.0,2.5,0.125
2012-06-04,1 day,28.2,32.9,23.5,10.751999999999999,10.751999999999999,60.0,95.0,37.2,2.2,0.175
2012-06-05,1 day,23.4,25.8,21.0,4.56,4.56,89.0,96.0,7.0,3.1,0.035
2012-06-06,1 day,26.05,29.9,22.2,8.928,8.928,75.0,97.0,0.0,3.6,0.11
2012-06-07,1 day,26.15,28.9,23.4,7.824,7.824,76.0,96.0,9.3,2.9,0.1
2012-06-08,1 day,26.95,30.7,23.2,9.696,9.696,72.0,96.0,1.2,2.3,0.12
2012-06-09,1 day,27.7,31.4,24.0,9.36,9.36,75.0,94.0,13.4,2.1,0.095
2012-06-10,1 day,26.75,31.8,21.7,10.799999999999999,10.799999999999999,73.0,97.0,0.0,3.0,0.12
2012-06-11,1 day,28.6,32.3,24.9,10.559999999999999,10.559999999999999,69.0,96.0,0.0,3.1,0.135
2012-06-12,1 day,25.55,27.0,24.1,4.896,4.896,81.0,92.0,13.7,3.0,0.055
2012-06-13,1 day,26.4,29.2,23.6,7.008,7.008,77.0,95.0,4.0,2.4,0.09
2012-06-14,1 day,25.9,28.2,23.6,7.968,7.968,82.0,93.0,0.0,2.4,0.055
2012-06-15,1 day,26.85,29.4,24.3,6.384,6.384,77.0,93.0,0.8,2.9,0.08
2012-06-16,1 day,25.9,27.4,24.4,5.424,5.424,89.0,97.0,1.3,3.4,0.04
2012-06-17,1 day,25.65,28.4,22.9,5.952,5.952,80.0,97.0,3.2,2.6,0.085
2012-06-18,1 day,26.6,29.9,23.3,8.16,8.16,75.0,97.0,0.0,2.9,0.11
2012-06-19,1 day,26.75,31.1,22.4,9.888,9.888,66.0,97.0,0.0,3.3,0.155
2012-06-20,1 day,26.9,30.3,23.5,8.16,8.16,69.0,94.0,40.7,3.1,0.125
2012-06-21,1 day,26.55,29.7,23.4,8.975999999999999,8.975999999999999,72.0,97.0,0.0,3.1,0.125
2012-06-22,1 day,26.85,29.6,24.1,6.912,6.912,76.0,96.0,0.3,3.1,0.1
2012-06-23,1 day,26.35,28.8,23.9,8.544,8.544,78.0,97.0,0.0,2.8,0.095
2012-06-24,1 day,26.55,29.7,23.4,7.199999999999999,7.199999999999999,72.0,97.0,0.5,3.1,0.125
2012-06-25,1 day,26.15,29.0,23.3,6.816,6.816,77.0,91.0,0.0,3.3,0.07
2012-06-26,1 day,26.8,29.8,23.8,9.168000000000001,9.168000000000001,69.0,93.0,0.0,3.0,0.12
2012-06-27,1 day,26.95,30.0,23.9,8.928,8.928,72.0,92.0,59.7,3.9,0.1
2012-06-28,1 day,23.25,25.6,20.9,5.232,5.232,83.0,96.0,0.9,4.2,0.065
2012-06-29,1 day,25.35,28.3,22.4,8.4,8.4,77.0,96.0,26.2,2.4,0.095
2012-06-30,1 day,26.8,29.8,23.8,8.735999999999999,8.735999999999999,78.0,96.0,0.0,2.8,0.09
2012-07-01,1 day,25.95,28.4,23.5,7.104,7.104,76.0,94.0,0.0,3.3,0.09
2012-07-02,1 day,24.55,27.2,21.9,7.199999999999999,7.199999999999999,81.0,87.0,15.7,3.4,0.03
2012-07-03,1 day,26.25,28.9,23.6,8.448,8.448,80.0,95.0,2.2,3.0,0.075
2012-07-04,1 day,26.5,30.0,23.0,8.879999999999999,8.879999999999999,74.0,96.0,5.3,4.0,0.11
2012-07-05,1 day,26.6,29.7,23.5,10.08,10.08,71.0,97.0,0.0,3.1,0.13
2012-07-06,1 day,25.6,28.7,22.5,7.536,7.536,78.0,97.0,0.0,2.8,0.095
2012-07-07,1 day,25.8,28.2,23.4,7.536,7.536,78.0,97.0,0.2,3.2,0.095
2012-07-08,1 day,25.7,28.8,22.6,9.024,9.024,73.0,97.0,0.0,3.5,0.12
2012-07-09,1 day,25.15,26.9,23.4,8.688,8.688,82.0,94.0,0.0,4.0,0.06
2012-07-10,1 day,25.6,28.7,22.5,8.879999999999999,8.879999999999999,74.0,97.0,0.0,3.6,0.115
2012-07-11,1 day,26.2,28.9,23.5,7.152,7.152,75.0,92.0,0.0,3.5,0.085
2012-07-12,1 day,26.45,29.5,23.4,8.016,8.016,73.0,92.0,0.0,3.0,0.095
2012-07-13,1 day,26.3,28.9,23.7,7.152,7.152,79.0,93.0,3.1,3.0,0.07
2012-07-14,1 day,26.1,28.7,23.5,8.784,8.784,77.0,94.0,1.3,3.9,0.085
2012-07-15,1 day,25.15,26.8,23.5,6.672,6.672,80.0,93.0,1.2,4.7,0.065
2012-07-16,1 day,26.25,29.5,23.0,10.128,10.128,69.0,93.0,0.0,4.4,0.12
2012-07-17,1 day,25.3,29.1,21.5,10.511999999999999,10.511999999999999,69.0,96.0,0.0,3.1,0.135
2012-07-18,1 day,24.3,27.1,21.5,7.536,7.536,83.0,95.0,0.0,3.7,0.06
2012-07-19,1 day,25.55,28.6,22.5,7.4879999999999995,7.4879999999999995,71.0,93.0,0.0,4.4,0.11
2012-07-20,1 day,25.0,28.6,21.4,8.831999999999999,8.831999999999999,72.0,95.0,0.0,3.6,0.115
2012-07-21,1 day,26.05,29.3,22.8,8.591999999999999,8.591999999999999,69.0,92.0,0.0,3.4,0.115
2012-07-22,1 day,26.2,28.9,23.5,6.335999999999999,6.335999999999999,75.0,92.0,3.1183816793893175,3.6,0.085
2012-07-23,1 day,25.35,26.9,23.8,6.144,6.144,82.0,92.0,1.0,4.2,0.05
2012-07-24,1 day,25.5,27.8,23.2,5.327999999999999,5.327999999999999,79.0,93.0,3.1183816793893175,3.6,0.07
2012-07-25,1 day,25.75,28.6,22.9,7.295999999999999,7.295999999999999,74.0,92.0,0.0,3.6,0.09
2012-07-26,1 day,24.6,26.9,22.3,6.384,6.384,79.0,90.0,0.6,3.8,0.055
2012-07-27,1 day,24.75,26.6,22.9,5.04,5.04,81.0,92.0,0.0,3.3,0.055
2012-07-28,1 day,25.25,27.5,23.0,7.536,7.536,78.0,92.0,0.0,3.3,0.07
2012-07-29,1 day,25.45,28.2,22.7,6.96,6.96,77.0,91.0,3.1183816793893175,3.9,0.07
2012-07-30,1 day,25.45,28.3,22.6,7.247999999999999,7.247999999999999,72.0,88.0,0.0,3.6,0.08
2012-07-31,1 day,24.35,26.2,22.5,3.072,3.072,83.0,91.0,22.0,3.5,0.04
2012-08-01,1 day,23.3,25.2,21.4,4.992,4.992,85.0,97.0,0.0,4.5,0.06
2012-08-02,1 day,24.9,27.2,22.6,7.295999999999999,7.295999999999999,80.0,93.0,3.1183816793893175,3.3,0.065
2012-08-03,1 day,25.05,27.8,22.3,7.632,7.632,82.0,93.0,0.0,3.5,0.055
2012-08-04,1 day,24.55,26.1,23.0,5.856,5.856,82.0,91.0,0.0,4.1,0.045
2012-08-05,1 day,25.15,27.9,22.4,7.247999999999999,7.247999999999999,48.0,93.0,0.0,4.1,0.225
2012-08-06,1 day,24.35,26.7,22.0,6.528,6.528,79.0,92.0,0.0,3.7,0.065
2012-08-07,1 day,24.5,27.0,22.0,6.528,6.528,78.0,93.0,0.0,3.2,0.075
2012-08-08,1 day,26.0,29.3,22.7,7.584,7.584,71.0,89.0,0.0,3.5,0.09
2012-08-09,1 day,25.3,28.4,22.2,6.912,6.912,73.0,93.0,0.0,3.0,0.1
2012-08-10,1 day,25.1,27.7,22.5,6.864,6.864,77.0,88.0,17.9,3.1,0.055
2012-08-11,1 day,24.4,26.9,21.9,5.568,5.568,83.0,96.0,0.3,4.3,0.065
2012-08-12,1 day,24.85,27.5,22.2,8.351999999999999,8.351999999999999,75.0,91.0,0.1,3.9,0.08
2012-08-13,1 day,23.75,26.1,21.4,6.72,6.72,79.0,94.0,0.0,3.4,0.075
2012-08-14,1 day,24.1,26.7,21.5,4.8,4.8,76.0,93.0,0.5,4.1,0.085
2012-08-15,1 day,25.5,28.8,22.2,7.3919999999999995,7.3919999999999995,64.0,90.0,0.0,4.2,0.13
2012-08-16,1 day,25.2,29.3,21.1,9.888,9.888,68.0,95.0,0.0,2.8,0.135
2012-08-17,1 day,24.7,27.9,21.5,8.735999999999999,8.735999999999999,73.0,95.0,12.9,3.3,0.11
2012-08-18,1 day,24.05,25.8,22.3,4.128,4.128,85.0,96.0,3.2,4.1,0.055
2012-08-19,1 day,24.85,27.2,22.5,6.864,6.864,83.0,93.0,3.1183816793893175,4.7,0.05
2012-08-20,1 day,26.4,29.6,23.2,9.84,9.84,71.0,93.0,0.0,3.6,0.11
2012-08-21,1 day,25.2,27.7,22.7,8.16,8.16,80.0,92.0,0.0,3.4,0.06
2012-08-22,1 day,25.0,27.5,22.5,6.144,6.144,81.0,91.0,0.3,3.6,0.05
2012-08-23,1 day,25.3,27.6,23.0,6.287999999999999,6.287999999999999,77.0,91.0,0.0,4.2,0.07
2012-08-24,1 day,26.35,30.3,22.4,9.504,9.504,67.0,96.0,0.0,3.8,0.145
2012-08-25,1 day,25.6,27.9,23.3,7.055999999999999,7.055999999999999,76.0,93.0,0.0,3.4,0.085
2012-08-26,1 day,25.55,28.3,22.8,7.536,7.536,76.0,93.0,0.0,2.9,0.085
2012-08-27,1 day,25.45,28.2,22.7,7.632,7.632,74.0,93.0,0.0,2.5,0.095
2012-08-28,1 day,25.45,27.7,23.2,6.4319999999999995,6.4319999999999995,79.0,90.0,0.0,3.8,0.055
2012-08-29,1 day,26.2,29.2,23.2,6.4319999999999995,6.4319999999999995,72.0,89.0,0.0,4.0,0.085
2012-08-30,1 day,26.0,30.0,22.0,8.016,8.016,66.0,91.0,0.0,3.7,0.125
2012-08-31,1 day,25.9,29.0,22.8,8.16,8.16,71.0,96.0,1.7,3.4,0.125
2012-09-01,1 day,25.2,27.5,22.9,6.864,6.864,76.0,92.0,0.4,3.0,0.08
2012-09-02,1 day,25.55,28.2,22.9,6.287999999999999,6.287999999999999,80.0,95.0,0.2,3.6,0.075
2012-09-03,1 day,26.05,28.5,23.6,7.104,7.104,74.0,89.0,0.0,3.9,0.075
2012-09-04,1 day,26.6,29.8,23.4,5.616,5.616,67.0,90.0,0.0,3.3,0.115
2012-09-05,1 day,26.05,28.5,23.6,6.864,6.864,74.0,89.0,0.0,3.2,0.075
2012-09-06,1 day,25.3,27.6,23.0,5.232,5.232,78.0,92.0,0.0,3.1,0.07
2012-09-07,1 day,26.75,30.6,22.9,8.304,8.304,71.0,94.0,0.0,2.9,0.115
2012-09-08,1 day,26.8,29.7,23.9,8.4,8.4,72.0,92.0,2.1,2.6,0.1
2012-09-09,1 day,26.15,30.5,21.8,6.624,6.624,63.0,93.0,1.4,3.1,0.15
2012-09-10,1 day,27.2,30.9,23.5,9.36,9.36,66.0,91.0,14.8,2.2,0.125
2012-09-11,1 day,25.65,28.0,23.3,7.632,7.632,76.0,91.0,0.0,2.9,0.075
2012-09-12,1 day,25.55,27.6,23.5,9.12,9.12,80.0,93.0,0.4,4.1,0.065
2012-09-13,1 day,26.15,29.0,23.3,6.768,6.768,74.0,94.0,0.2,3.4,0.1
2012-09-14,1 day,25.95,28.4,23.5,8.256,8.256,76.0,94.0,3.1183816793893175,2.7,0.09
