date,duration,T,Tmax,Tmin,Rg,Ri_PAR_f,Rh_min,Rh_max,Precipitations,Wind,Rh
2013-11-15,1 day,26.0,31.7,23.2,6.4799999999999995,6.4799999999999995,61.0,98.5,6.0,0.4,0.1875
2013-11-16,1 day,26.4,32.2,23.3,9.072,9.072,56.5,98.5,17.0,0.8,0.21
2013-11-17,1 day,25.0,28.1,22.3,5.184,5.184,74.0,99.0,0.0,0.5,0.125
2013-11-18,1 day,27.0,34.9,22.5,8.879999999999999,8.879999999999999,46.5,98.5,88.0,0.5,0.26
2013-11-19,1 day,25.8,32.6,22.5,8.928,8.928,54.5,98.5,1.0,0.8,0.22
2013-11-20,1 day,27.0,33.4,22.4,8.688,8.688,51.5,98.5,0.0,0.4,0.235
2013-11-21,1 day,27.2,35.5,21.0,10.943999999999999,10.943999999999999,36.5,98.5,0.0,0.5,0.31
2013-11-22,1 day,27.7,35.7,23.5,10.08,10.08,39.0,98.0,13.0,0.5,0.295
2013-11-23,1 day,27.4,34.3,21.7,10.511999999999999,10.511999999999999,49.0,98.5,13.0,0.6,0.2475
2013-11-24,1 day,25.4,30.6,21.6,4.56,4.56,69.0,98.0,0.0,0.4,0.145
2013-11-25,1 day,27.1,34.2,22.9,8.831999999999999,8.831999999999999,45.5,98.5,1.0,0.4,0.265
2013-11-26,1 day,26.7,32.7,23.4,7.4879999999999995,7.4879999999999995,51.5,98.0,0.0,0.5,0.2325
2013-11-27,1 day,26.4,33.9,23.1,6.287999999999999,6.287999999999999,50.5,98.5,5.0,0.5,0.24
2013-11-28,1 day,26.8,34.1,22.9,8.016,8.016,52.0,98.5,51.0,0.5,0.2325
2013-11-29,1 day,25.8,33.1,22.6,7.247999999999999,7.247999999999999,58.5,98.5,0.0,0.6,0.2
2013-11-30,1 day,26.4,34.7,22.5,7.824,7.824,49.0,98.5,23.0,0.6,0.2475
2013-12-01,1 day,26.3,33.2,23.3,8.4,8.4,57.0,98.5,82.0,0.7,0.2075
2013-12-02,1 day,26.2,32.3,22.2,6.4799999999999995,6.4799999999999995,59.5,98.5,11.0,0.5,0.195
2013-12-03,1 day,26.0,31.8,22.9,5.952,5.952,63.5,98.5,2.0,0.5,0.175
2013-12-04,1 day,26.9,33.2,23.2,7.824,7.824,54.5,98.5,0.0,0.4,0.22
2013-12-05,1 day,27.1,34.1,23.7,6.768,6.768,53.0,98.5,2.0,0.6,0.2275
2013-12-06,1 day,25.9,31.4,22.3,6.864,6.864,64.5,98.5,16.0,0.5,0.17
2013-12-07,1 day,26.6,33.1,23.0,6.528,6.528,55.0,98.5,4.0,0.5,0.2175
2013-12-08,1 day,25.5,29.8,23.2,4.128,4.128,73.5,98.0,0.0,0.5,0.1225
2013-12-09,1 day,27.1,34.9,22.3,9.984,9.984,48.5,98.5,35.0,0.5,0.25
2013-12-10,1 day,25.9,34.8,22.5,8.928,8.928,40.0,98.5,120.0,0.6,0.2925
2013-12-11,1 day,25.6,32.9,22.0,7.4879999999999995,7.4879999999999995,58.0,98.5,14.0,0.5,0.2025
2013-12-12,1 day,27.0,31.8,23.2,6.287999999999999,6.287999999999999,62.5,98.5,13.0,0.4,0.18
2013-12-13,1 day,24.5,26.7,23.6,2.928,2.928,79.0,98.5,8.0,0.5,0.0975
2013-12-14,1 day,25.6,31.4,22.3,6.287999999999999,6.287999999999999,62.0,98.5,10.0,0.5,0.1825
2013-12-15,1 day,25.8,31.6,23.6,4.704,4.704,69.0,98.0,12.0,0.4,0.145
2013-12-16,1 day,25.5,33.0,23.3,6.192,6.192,60.0,98.5,21.0,0.5,0.1925
2013-12-17,1 day,26.7,32.3,21.8,8.784,8.784,56.5,98.5,15.0,0.5,0.21
2013-12-18,1 day,26.6,32.4,22.5,7.199999999999999,7.199999999999999,54.0,98.5,0.0,0.6,0.2225
2013-12-19,1 day,25.7,33.4,21.6,6.384,6.384,56.5,98.0,26.0,0.6,0.2075
2013-12-20,1 day,25.3,30.0,22.1,6.816,6.816,61.5,98.5,0.0,0.6,0.185
2013-12-21,1 day,26.3,31.4,23.1,7.92,7.92,58.0,98.0,0.0,0.7,0.2
2013-12-22,1 day,25.8,30.5,23.0,4.608,4.608,67.5,98.0,7.0,0.6,0.1525
2013-12-23,1 day,26.3,33.1,22.1,6.72,6.72,57.0,98.0,2.0,0.7,0.205
2013-12-24,1 day,25.9,30.3,23.8,5.3759999999999994,5.3759999999999994,68.0,97.5,1.0,0.6,0.1475
2013-12-25,1 day,25.9,31.7,23.5,5.279999999999999,5.279999999999999,60.5,98.0,0.0,0.4,0.1875
2013-12-26,1 day,26.4,31.1,23.6,5.808,5.808,63.0,98.0,0.0,0.5,0.175
2013-12-27,1 day,25.7,30.7,23.8,4.512,4.512,69.0,98.0,62.0,0.5,0.145
2013-12-28,1 day,25.4,30.9,21.7,4.944,4.944,63.0,98.0,2.0,0.5,0.175
2013-12-29,1 day,24.9,28.9,23.6,4.224,4.224,73.0,98.0,7.0,0.7,0.125
2013-12-30,1 day,25.3,30.7,23.4,6.24,6.24,65.5,98.0,5.0,0.8,0.1625
2013-12-31,1 day,25.7,29.2,23.7,4.175999999999999,4.175999999999999,73.0,98.0,0.0,0.6,0.125
2014-01-01,1 day,25.9,29.6,24.1,4.32,4.32,73.5,98.5,1.5,0.6,0.125
2014-01-02,1 day,26.0,30.9,23.6,6.384,6.384,67.0,98.0,0.5,0.5,0.155
2014-01-03,1 day,26.0,31.9,23.0,6.192,6.192,53.5,98.0,3.0,0.5,0.2225
2014-01-04,1 day,26.0,32.0,23.3,8.304,8.304,59.0,97.5,9.0,0.9,0.1925
2014-01-05,1 day,25.8,31.8,22.3,6.672,6.672,60.5,97.5,5.0,0.7,0.185
2014-01-06,1 day,26.1,32.5,22.3,8.016,8.016,55.5,97.5,9.5,0.8,0.21
2014-01-07,1 day,26.0,31.4,21.8,9.216,9.216,60.5,97.5,0.0,0.8,0.185
2014-01-08,1 day,25.8,31.5,23.4,7.247999999999999,7.247999999999999,61.5,96.5,0.0,0.7,0.175
2014-01-09,1 day,26.2,32.6,23.7,6.24,6.24,58.0,97.0,18.0,0.5,0.195
2014-01-10,1 day,26.2,34.1,22.2,7.536,7.536,50.0,97.5,0.0,0.5,0.2375
2014-01-11,1 day,24.9,26.6,23.5,1.44,1.44,86.5,97.0,5.5,0.4,0.0525
2014-01-12,1 day,25.0,29.6,23.3,3.6959999999999997,3.6959999999999997,70.5,97.5,21.0,0.7,0.135
2014-01-13,1 day,24.4,29.5,23.1,3.264,3.264,73.0,97.5,20.0,0.4,0.1225
2014-01-14,1 day,25.1,31.5,22.9,5.52,5.52,61.0,97.5,4.0,0.5,0.1825
2014-01-15,1 day,24.2,29.2,22.5,3.552,3.552,70.5,97.5,4.0,0.5,0.135
2014-01-16,1 day,24.6,31.6,22.4,5.279999999999999,5.279999999999999,61.0,98.0,3.0,0.7,0.185
2014-01-17,1 day,24.7,29.3,23.0,4.175999999999999,4.175999999999999,69.0,97.0,13.5,0.6,0.14
2014-01-18,1 day,25.3,30.8,23.2,7.055999999999999,7.055999999999999,58.0,96.0,0.5,0.8,0.19
2014-01-19,1 day,25.5,31.6,22.5,7.68,7.68,55.5,95.5,0.0,1.0,0.2
2014-01-20,1 day,25.7,31.0,22.8,6.912,6.912,56.5,93.5,0.0,1.3,0.185
2014-01-21,1 day,24.9,30.5,21.7,6.144,6.144,55.5,94.5,2.0,1.1,0.195
2014-01-22,1 day,25.4,30.6,22.7,6.576,6.576,58.5,94.5,0.0,1.0,0.18
2014-01-23,1 day,25.0,30.0,22.9,5.664,5.664,58.5,96.0,5.0,0.9,0.1875
2014-01-24,1 day,24.7,30.1,22.2,5.952,5.952,57.5,96.5,1.5,0.8,0.195
2014-01-25,1 day,25.0,30.3,22.6,4.896,4.896,62.5,96.5,0.5,0.7,0.17
2014-01-26,1 day,24.7,31.9,21.6,5.856,5.856,58.0,97.0,13.0,0.6,0.195
2014-01-27,1 day,24.6,28.2,21.9,3.6479999999999997,3.6479999999999997,75.5,96.5,2.5,0.6,0.105
2014-01-28,1 day,25.6,29.9,23.0,5.904,5.904,63.0,96.0,0.5,0.9,0.165
2014-01-29,1 day,24.8,30.0,21.6,5.327999999999999,5.327999999999999,61.5,97.0,0.0,0.8,0.1775
2014-01-30,1 day,25.6,32.1,21.3,9.216,9.216,46.5,97.0,0.0,0.9,0.2525
2014-01-31,1 day,25.3,30.7,20.9,6.0,6.0,53.5,96.0,0.0,0.8,0.2125
2014-02-01,1 day,25.7,32.0,21.9,7.968,7.968,49.5,96.5,0.0,0.9,0.235
2014-02-02,1 day,25.8,30.9,22.6,6.768,6.768,56.0,93.5,0.0,1.0,0.1875
2014-02-03,1 day,25.2,30.8,21.5,4.896,4.896,62.0,96.5,0.0,0.8,0.1725
2014-02-04,1 day,25.8,30.6,22.5,5.135999999999999,5.135999999999999,59.5,94.0,0.0,0.7,0.1725
2014-02-05,1 day,25.7,31.1,22.8,5.808,5.808,59.5,96.5,0.0,0.9,0.185
2014-02-06,1 day,25.9,30.4,22.6,5.279999999999999,5.279999999999999,62.5,95.5,0.0,0.6,0.165
2014-02-07,1 day,26.4,32.5,23.6,7.247999999999999,7.247999999999999,56.0,95.0,0.0,0.8,0.195
2014-02-08,1 day,26.3,34.3,23.6,6.912,6.912,49.0,96.0,9.0,0.7,0.235
2014-02-09,1 day,25.7,32.9,22.0,8.016,8.016,53.0,96.5,0.0,0.9,0.2175
2014-02-10,1 day,26.3,33.1,22.6,6.864,6.864,55.0,96.5,0.0,0.6,0.2075
2014-02-11,1 day,26.5,33.7,22.7,6.384,6.384,52.0,98.0,0.5,0.7,0.23
2014-02-12,1 day,26.5,33.3,22.2,8.16,8.16,51.0,96.5,0.0,0.7,0.2275
2014-02-13,1 day,27.4,34.0,23.0,9.072,9.072,49.0,96.5,0.5,0.9,0.2375
2014-02-14,1 day,26.9,33.8,22.1,8.064,8.064,49.5,96.5,0.0,0.8,0.235
2014-02-15,1 day,26.3,33.3,23.1,7.632,7.632,48.0,96.5,0.0,0.7,0.2425
2014-02-16,1 day,27.1,34.3,21.5,8.831999999999999,8.831999999999999,46.0,96.5,0.0,0.8,0.2525
2014-02-17,1 day,27.0,33.4,22.6,7.247999999999999,7.247999999999999,51.0,96.5,0.0,0.8,0.2275
2014-02-18,1 day,27.1,33.1,23.5,6.287999999999999,6.287999999999999,54.5,96.5,0.0,0.7,0.21
2014-02-19,1 day,26.8,33.6,23.0,6.24,6.24,50.5,96.5,0.0,0.7,0.23
2014-02-20,1 day,26.2,34.4,22.3,7.344,7.344,48.0,96.5,0.5,0.8,0.2425
2014-02-21,1 day,25.8,32.0,23.1,6.095999999999999,6.095999999999999,56.0,95.5,9.5,0.7,0.1975
2014-02-22,1 day,25.0,31.8,23.4,4.272,4.272,55.0,96.5,11.0,0.6,0.2075
2014-02-23,1 day,25.8,32.7,21.6,8.544,8.544,47.5,96.5,0.5,0.8,0.245
2014-02-24,1 day,26.3,33.1,23.0,7.632,7.632,44.5,94.5,0.0,0.8,0.25
2014-02-25,1 day,26.4,32.3,22.9,7.104,7.104,50.0,94.0,0.0,0.8,0.22
2014-02-26,1 day,25.4,30.3,22.6,4.56,4.56,62.5,95.0,0.0,0.7,0.1625
2014-02-27,1 day,26.0,32.1,21.4,6.4319999999999995,6.4319999999999995,54.0,96.5,0.0,0.7,0.2125
2014-02-28,1 day,26.6,32.9,23.3,6.384,6.384,50.5,95.5,0.0,0.7,0.225
2014-03-01,1 day,26.8,33.2,22.2,7.632,7.632,50.0,96.0,0.0,0.7,0.23
2014-03-02,1 day,24.4,29.9,23.1,3.2159999999999997,3.2159999999999997,67.5,95.5,23.0,0.6,0.14
2014-03-03,1 day,26.5,34.1,22.3,9.168000000000001,9.168000000000001,49.0,96.5,53.5,0.7,0.2375
2014-03-04,1 day,26.1,32.5,22.0,6.4799999999999995,6.4799999999999995,59.0,96.5,0.0,0.6,0.1875
2014-03-05,1 day,26.7,33.5,22.0,8.111999999999998,8.111999999999998,51.0,96.5,0.0,0.6,0.2275
2014-03-06,1 day,27.1,34.1,22.7,8.4,8.4,47.0,95.5,0.0,0.7,0.2425
2014-03-07,1 day,26.9,33.0,22.2,7.776,7.776,54.0,96.0,0.0,0.7,0.21
2014-03-08,1 day,27.2,33.5,23.0,8.016,8.016,52.0,96.0,0.0,0.8,0.22
2014-03-09,1 day,26.4,32.9,23.8,5.4719999999999995,5.4719999999999995,57.5,96.0,0.0,0.8,0.1925
2014-03-10,1 day,26.4,31.7,23.1,5.808,5.808,59.0,95.0,0.0,0.8,0.18
2014-03-11,1 day,26.6,32.1,22.1,7.968,7.968,52.0,96.0,0.0,0.8,0.22
2014-03-12,1 day,27.0,32.8,22.2,7.871999999999999,7.871999999999999,50.5,96.0,0.0,0.7,0.2275
2014-03-13,1 day,26.7,34.0,22.6,7.92,7.92,46.0,96.0,47.0,0.8,0.25
2014-03-14,1 day,26.2,33.0,22.0,7.344,7.344,54.5,96.5,1.0,0.6,0.21
2014-03-15,1 day,26.9,34.1,21.6,9.936,9.936,44.0,96.5,0.0,0.7,0.2625
2014-03-16,1 day,26.9,34.5,22.5,8.16,8.16,45.5,96.0,1.5,0.6,0.2525
2014-03-17,1 day,26.6,33.5,23.9,7.055999999999999,7.055999999999999,55.0,95.0,4.0,0.7,0.2
2014-03-18,1 day,26.0,34.1,22.8,7.199999999999999,7.199999999999999,49.5,96.5,0.0,0.6,0.235
2014-03-19,1 day,27.0,34.3,22.1,8.256,8.256,50.0,96.0,10.5,0.6,0.23
2014-03-20,1 day,26.5,34.5,21.6,8.64,8.64,49.0,96.0,0.0,0.6,0.235
2014-03-21,1 day,26.8,34.5,23.1,8.256,8.256,51.0,95.5,8.0,0.7,0.2225
2014-03-22,1 day,26.4,32.4,22.9,8.064,8.064,55.0,96.0,0.0,0.9,0.205
2014-03-23,1 day,27.1,33.5,22.6,6.816,6.816,50.5,95.5,0.0,0.7,0.225
2014-03-24,1 day,27.5,33.7,23.5,7.776,7.776,44.5,95.0,0.0,0.7,0.2525
2014-03-25,1 day,27.0,33.5,23.1,7.824,7.824,51.5,95.0,0.0,0.8,0.2175
2014-03-26,1 day,27.5,35.6,23.2,8.784,8.784,39.0,96.0,0.0,0.7,0.285
2014-03-27,1 day,27.2,35.0,23.3,9.216,9.216,45.5,96.0,0.5,0.7,0.2525
2014-03-28,1 day,27.6,34.8,22.5,8.784,8.784,49.0,96.0,0.0,0.6,0.235
2014-03-29,1 day,27.4,35.8,23.0,10.176,10.176,43.0,94.0,0.0,0.8,0.255
2014-03-30,1 day,27.6,34.7,23.8,8.448,8.448,43.0,95.5,0.0,0.6,0.2625
2014-03-31,1 day,28.1,35.9,23.4,10.464,10.464,37.0,96.0,0.0,0.7,0.295
2014-04-01,1 day,25.8,34.9,24.1,5.76,5.76,47.0,96.0,8.5,0.5,0.245
2014-04-02,1 day,27.2,35.8,23.0,8.735999999999999,8.735999999999999,40.5,96.5,0.0,0.4,0.28
2014-04-03,1 day,27.1,35.5,23.1,9.504,9.504,41.0,96.5,2.0,0.6,0.2775
2014-04-04,1 day,26.0,35.8,22.8,7.055999999999999,7.055999999999999,41.5,96.5,5.0,0.5,0.275
2014-04-05,1 day,26.0,33.8,23.0,6.912,6.912,51.0,96.5,3.0,0.5,0.2275
2014-04-06,1 day,26.4,32.7,23.1,7.4879999999999995,7.4879999999999995,54.5,96.5,0.0,0.7,0.21
2014-04-07,1 day,26.5,34.9,22.7,8.064,8.064,46.0,95.5,11.0,0.7,0.2475
2014-04-08,1 day,26.9,33.4,22.5,8.111999999999998,8.111999999999998,53.5,100.0,0.0,0.5,0.2325
2014-04-09,1 day,27.9,35.1,23.7,8.16,8.16,47.5,96.5,40.0,0.6,0.245
2014-04-10,1 day,25.0,29.7,21.6,4.367999999999999,4.367999999999999,70.5,96.5,0.0,0.6,0.13
2014-04-11,1 day,26.2,33.4,22.1,6.528,6.528,54.5,96.5,7.0,0.5,0.21
2014-04-12,1 day,27.0,33.1,22.5,9.072,9.072,48.5,96.5,0.0,0.5,0.24
2014-04-13,1 day,27.9,35.0,22.7,8.688,8.688,47.0,96.0,0.0,0.4,0.245
2014-04-14,1 day,27.5,33.9,23.4,8.735999999999999,8.735999999999999,49.5,95.0,0.0,0.5,0.2275
2014-04-15,1 day,26.6,33.5,23.6,7.199999999999999,7.199999999999999,47.0,96.5,6.0,0.4,0.2475
2014-04-16,1 day,27.0,32.5,23.4,7.536,7.536,59.0,96.5,0.0,0.5,0.1875
2014-04-17,1 day,27.1,35.6,23.8,8.591999999999999,8.591999999999999,43.0,96.5,81.5,0.6,0.2675
2014-04-18,1 day,26.8,34.1,21.8,9.36,9.36,45.5,96.0,0.0,0.6,0.2525
2014-04-19,1 day,27.3,34.8,23.2,10.271999999999998,10.271999999999998,42.5,96.0,0.0,0.5,0.2675
2014-04-20,1 day,28.4,35.7,22.8,11.04,11.04,40.5,95.5,8.5,0.6,0.275
2014-04-21,1 day,26.9,33.5,23.6,7.824,7.824,51.0,95.5,0.0,0.5,0.2225
2014-04-22,1 day,27.5,34.4,22.8,8.735999999999999,8.735999999999999,49.0,95.5,55.0,0.5,0.2325
2014-04-23,1 day,27.2,34.3,21.6,10.943999999999999,10.943999999999999,40.5,95.5,4.5,0.6,0.275
2014-04-24,1 day,28.1,35.5,23.5,10.751999999999999,10.751999999999999,39.5,95.5,0.0,0.5,0.28
2014-04-25,1 day,27.9,34.3,23.9,7.4879999999999995,7.4879999999999995,49.5,95.0,0.0,0.4,0.2275
2014-04-26,1 day,27.9,34.1,24.3,7.68,7.68,53.0,95.0,0.0,0.6,0.21
2014-04-27,1 day,27.8,33.2,24.4,7.4399999999999995,7.4399999999999995,58.0,95.0,14.0,0.5,0.185
2014-04-28,1 day,27.0,34.7,23.4,9.072,9.072,47.5,95.5,3.0,0.6,0.24
2014-04-29,1 day,26.5,33.5,24.3,6.816,6.816,57.0,95.0,9.0,0.5,0.19
2014-04-30,1 day,27.9,35.4,23.5,9.504,9.504,44.5,95.5,6.0,0.5,0.255
2014-05-01,1 day,25.8,31.4,23.9,3.5999999999999996,3.5999999999999996,65.0,95.5,13.0,0.3,0.1525
2014-05-02,1 day,27.2,33.8,22.8,8.495999999999999,8.495999999999999,56.5,95.5,0.0,0.5,0.195
2014-05-03,1 day,26.7,33.6,23.7,5.616,5.616,57.0,95.0,1.0,0.5,0.19
2014-05-04,1 day,27.3,33.9,23.6,7.055999999999999,7.055999999999999,52.5,95.5,18.0,0.4,0.215
2014-05-05,1 day,26.6,32.4,23.5,5.52,5.52,60.5,95.5,21.0,0.4,0.175
2014-05-06,1 day,28.0,35.2,23.5,8.304,8.304,43.0,95.5,0.0,0.4,0.2625
2014-05-07,1 day,26.2,32.8,23.8,6.864,6.864,59.5,95.5,79.0,0.6,0.18
2014-05-08,1 day,26.8,33.6,23.1,7.104,7.104,55.0,95.5,0.0,0.4,0.2025
2014-05-09,1 day,28.0,34.0,23.3,9.12,9.12,47.5,96.0,0.0,0.6,0.2425
2014-05-10,1 day,26.5,33.6,23.1,6.4319999999999995,6.4319999999999995,57.0,95.5,21.0,0.4,0.1925
2014-05-11,1 day,27.8,34.8,22.7,7.776,7.776,49.0,96.0,0.0,0.3,0.235
2014-05-12,1 day,27.9,35.3,23.4,8.879999999999999,8.879999999999999,45.5,95.5,0.0,0.6,0.25
2014-05-13,1 day,28.2,35.2,23.4,10.176,10.176,38.0,95.5,0.5,0.5,0.2875
2014-05-14,1 day,27.0,34.0,23.2,9.024,9.024,44.5,95.5,3.0,0.6,0.255
2014-05-15,1 day,27.4,34.3,23.0,9.024,9.024,48.0,95.5,0.0,0.6,0.2375
2014-05-16,1 day,27.4,34.3,22.7,8.688,8.688,48.5,95.5,4.5,0.6,0.235
2014-05-17,1 day,26.8,33.0,24.6,6.287999999999999,6.287999999999999,55.0,95.5,0.0,0.5,0.2025
2014-05-18,1 day,26.4,33.0,23.4,6.144,6.144,55.5,95.5,0.0,0.5,0.2
2014-05-19,1 day,26.1,30.2,23.9,5.52,5.52,66.0,95.5,0.5,0.6,0.1475
2014-05-20,1 day,27.5,33.9,23.9,6.335999999999999,6.335999999999999,46.5,95.5,0.0,0.3,0.245
2014-05-21,1 day,27.9,34.1,24.2,8.879999999999999,8.879999999999999,47.5,95.5,0.0,0.7,0.24
2014-05-22,1 day,27.6,34.9,23.0,8.784,8.784,40.0,95.5,0.0,0.4,0.2775
2014-05-23,1 day,27.3,34.8,22.8,8.784,8.784,43.0,95.5,0.0,0.6,0.2625
2014-05-24,1 day,26.9,34.0,22.1,7.92,7.92,51.0,96.0,20.5,0.6,0.225
2014-05-25,1 day,26.8,35.0,23.0,8.591999999999999,8.591999999999999,45.5,96.0,13.5,0.6,0.2525
2014-05-26,1 day,27.2,34.2,23.0,8.351999999999999,8.351999999999999,51.5,96.0,7.0,0.7,0.2225
2014-05-27,1 day,26.4,32.7,23.7,7.247999999999999,7.247999999999999,56.0,96.0,4.5,0.6,0.2
2014-05-28,1 day,26.7,33.3,23.3,7.199999999999999,7.199999999999999,53.5,96.0,0.0,0.5,0.2125
2014-05-29,1 day,26.5,33.6,23.0,6.384,6.384,54.0,96.0,5.0,0.5,0.21
2014-05-30,1 day,27.3,34.0,23.4,7.199999999999999,7.199999999999999,55.0,96.0,1.0,0.5,0.205
2014-05-31,1 day,27.1,32.6,24.6,6.912,6.912,55.5,96.0,0.0,0.5,0.2025
2014-06-01,1 day,26.9,34.7,22.9,7.968,7.968,40.5,96.0,17.0,0.5,0.2775
2014-06-02,1 day,27.2,34.5,23.3,7.968,7.968,48.0,96.0,0.0,0.6,0.24
2014-06-03,1 day,27.4,34.6,23.3,8.735999999999999,8.735999999999999,35.5,100.0,0.0,0.5,0.3225
2014-06-04,1 day,26.8,34.1,23.5,7.776,7.776,50.5,96.0,0.0,0.8,0.2275
2014-06-05,1 day,26.1,29.7,23.7,4.32,4.32,69.0,95.5,4.0,0.6,0.1325
2014-06-06,1 day,27.3,33.6,23.4,7.728000000000001,7.728000000000001,53.5,96.0,0.0,0.6,0.2125
2014-06-07,1 day,27.4,34.3,23.8,7.584,7.584,49.5,96.0,0.0,0.6,0.2325
2014-06-08,1 day,27.4,34.4,23.0,7.776,7.776,51.0,96.0,0.0,0.7,0.225
2014-06-09,1 day,28.4,35.5,24.3,7.68,7.68,46.5,96.0,0.0,0.5,0.2475
2014-06-10,1 day,28.4,35.2,24.2,8.016,8.016,46.5,96.0,24.0,0.6,0.2475
2014-06-11,1 day,27.7,35.2,23.6,8.016,8.016,49.0,96.0,19.0,0.6,0.235
2014-06-12,1 day,27.9,35.0,22.8,8.735999999999999,8.735999999999999,47.0,96.0,4.0,0.6,0.245
2014-06-13,1 day,26.6,33.3,22.7,6.0,6.0,58.5,96.0,0.0,0.5,0.1875
2014-06-14,1 day,26.6,31.9,24.3,4.224,4.224,64.0,96.0,0.0,0.4,0.16
2014-06-15,1 day,26.4,31.1,23.7,4.848,4.848,67.0,96.0,0.5,0.6,0.145
2014-06-16,1 day,28.0,34.4,23.6,8.879999999999999,8.879999999999999,45.5,96.0,0.0,0.5,0.2525
2014-06-17,1 day,28.5,35.6,23.6,9.072,9.072,42.0,96.0,0.0,0.5,0.27
2014-06-18,1 day,26.3,33.8,24.2,5.3759999999999994,5.3759999999999994,56.0,96.0,1.0,0.5,0.2
2014-06-19,1 day,25.4,29.8,23.1,3.36,3.36,71.5,96.0,7.0,0.5,0.1225
2014-06-20,1 day,28.2,35.3,23.2,8.64,8.64,41.0,96.0,0.0,0.5,0.275
2014-06-21,1 day,28.9,35.4,24.5,8.495999999999999,8.495999999999999,40.0,96.5,0.0,0.5,0.2825
2014-06-22,1 day,28.3,35.0,23.7,8.016,8.016,43.0,96.0,0.5,0.5,0.265
2014-06-23,1 day,28.1,34.8,24.6,7.152,7.152,48.0,96.0,12.0,0.6,0.24
2014-06-24,1 day,26.7,32.2,22.4,7.824,7.824,55.0,96.0,0.0,0.7,0.205
2014-06-25,1 day,27.0,35.2,23.2,7.632,7.632,42.5,96.0,0.0,0.5,0.2675
2014-06-26,1 day,27.0,32.5,23.3,7.92,7.92,56.5,96.0,0.0,0.7,0.1975
2014-06-27,1 day,26.6,34.4,23.2,8.735999999999999,8.735999999999999,49.0,96.0,14.0,0.7,0.235
2014-06-28,1 day,25.8,31.3,22.6,5.712,5.712,61.0,96.0,0.0,0.4,0.175
2014-06-29,1 day,27.7,35.1,23.6,8.351999999999999,8.351999999999999,46.5,96.0,23.0,0.5,0.2475
2014-06-30,1 day,27.1,34.1,22.8,7.584,7.584,49.5,96.5,0.0,0.6,0.235
2014-07-01,1 day,27.1,33.5,22.4,7.92,7.92,51.0,96.0,0.0,0.5,0.225
2014-07-02,1 day,27.1,33.7,22.6,9.312,9.312,39.0,96.0,0.0,0.5,0.285
2014-07-03,1 day,27.1,34.9,22.1,8.975999999999999,8.975999999999999,42.0,96.0,0.0,0.4,0.27
2014-07-04,1 day,27.4,33.9,23.2,8.016,8.016,48.0,96.5,0.5,0.6,0.2425
2014-07-05,1 day,26.7,33.7,24.1,6.96,6.96,50.5,96.0,17.0,0.7,0.2275
2014-07-06,1 day,25.9,31.3,23.1,5.712,5.712,65.0,96.5,0.0,0.6,0.1575
2014-07-07,1 day,27.6,33.9,23.0,8.495999999999999,8.495999999999999,47.0,96.5,0.0,0.5,0.2475
2014-07-08,1 day,27.3,32.3,24.7,7.055999999999999,7.055999999999999,52.5,95.0,0.0,0.7,0.2125
2014-07-09,1 day,26.5,32.9,24.2,6.624,6.624,54.5,96.0,0.0,0.6,0.2075
2014-07-10,1 day,25.6,31.3,22.9,4.608,4.608,66.5,96.5,10.5,0.4,0.15
2014-07-11,1 day,27.0,34.3,22.6,7.3919999999999995,7.3919999999999995,50.0,96.5,36.0,0.5,0.2325
2014-07-12,1 day,24.5,31.1,22.5,4.367999999999999,4.367999999999999,68.0,96.5,51.0,0.7,0.1425
2014-07-13,1 day,25.2,30.2,22.0,4.656,4.656,61.5,96.5,0.0,0.6,0.175
2014-07-14,1 day,26.8,34.4,23.0,6.192,6.192,38.5,96.5,0.0,0.4,0.29
2014-07-15,1 day,28.0,35.4,23.4,9.744,9.744,37.5,96.0,0.0,0.5,0.2925
2014-07-16,1 day,28.0,34.8,23.1,9.36,9.36,46.0,96.0,0.0,0.6,0.25
2014-07-17,1 day,27.9,34.6,23.4,8.831999999999999,8.831999999999999,46.5,96.5,0.0,0.6,0.25
2014-07-18,1 day,27.9,34.9,22.7,10.176,10.176,41.5,96.5,9.0,0.7,0.275
2014-07-19,1 day,27.6,35.0,22.6,8.928,8.928,43.0,96.0,0.0,0.5,0.265
2014-07-20,1 day,25.0,29.0,22.8,4.512,4.512,74.0,96.5,1.0,0.5,0.1125
2014-07-21,1 day,27.5,34.1,22.7,9.792,9.792,47.5,96.5,0.0,0.6,0.245
2014-07-22,1 day,27.6,34.0,22.8,9.552,9.552,42.0,96.5,0.0,0.7,0.2725
2014-07-23,1 day,26.9,33.9,22.5,7.871999999999999,7.871999999999999,43.5,96.5,0.0,0.4,0.265
2014-07-24,1 day,27.7,34.8,23.2,10.08,10.08,41.5,96.5,5.0,0.7,0.275
2014-07-25,1 day,27.5,34.4,22.7,9.6,9.6,45.0,96.5,10.0,0.7,0.2575
2014-07-26,1 day,27.4,34.6,21.5,9.648,9.648,39.0,96.5,0.0,0.6,0.2875
2014-07-27,1 day,28.0,34.3,23.8,9.168000000000001,9.168000000000001,42.5,96.0,0.0,0.7,0.2675
2014-07-28,1 day,27.3,34.4,23.9,7.536,7.536,47.0,96.0,0.0,0.8,0.245
2014-07-29,1 day,27.1,34.8,22.6,7.68,7.68,44.0,96.5,0.0,0.7,0.2625
