Tmin,Tmax,TEff,root_depth,ET0,tree_ei,qty_H2O_Vap,qty_H2O_C1,qty_H2O_C1minusVap,qty_H2O_C2,qty_H2O_C,FractionC1,FractionC2,SizeC1,SizeC2,SizeC,SizeVap,SizeC1minusVap,ftsw,rain_remain,rain_effective,runoff,timestep
-Inf,-Inf,9.13785046728972,1000.0,1.0,0.8,10.0,24.414784659681338,14.414784659681338,88.4188221694684,102.83360682914974,0.6781884627689261,0.8501809823987346,36.0,104.0,130.0,10.0,26.0,0.7910277448396135,0.0,0.0,0.0,388
-Inf,-Inf,8.892241379310345,1000.0,1.0,0.8,10.0,24.144612564206135,14.144612564206136,87.98233760922885,102.12695017343499,0.6706836823390593,0.8459840154733543,36.0,104.0,130.0,10.0,26.0,0.7855919244110384,0.0,0.0,0.0,389
-Inf,-Inf,9.128703703703705,1000.0,1.0,0.8,10.0,23.874816370891118,13.874816370891118,87.5419645105998,101.41678088149092,0.6631893436358643,0.8417496587557672,36.0,104.0,130.0,10.0,26.0,0.7801290837037763,0.0,0.0,0.0,390
-Inf,-Inf,9.14622641509434,1000.0,1.0,0.8,10.0,23.605406728757494,13.605406728757496,87.09762534994465,100.70303207870215,0.655705742465486,0.8374771668263908,36.0,104.0,130.0,10.0,26.0,0.7746387082977089,0.0,0.0,0.0,391
-Inf,-Inf,9.59,1000.0,1.0,0.8,10.0,23.3363946656888,13.3363946656888,86.64924008753485,99.98563475322365,0.6482331851580222,0.8331657700724505,36.0,104.0,130.0,10.0,26.0,0.7691202673324896,0.0,0.0,0.0,392
-Inf,-Inf,9.274175824175824,1000.0,1.0,0.8,10.0,23.06779160644064,13.06779160644064,86.19672605283859,99.26451765927922,0.6407719890677955,0.8288146735849864,36.0,104.0,130.0,10.0,26.0,0.7635732127636863,0.0,0.0,0.0,393
-Inf,-Inf,9.180526315789475,1000.0,1.0,0.8,10.0,22.799609391742248,12.799609391742248,85.73999782302396,98.5396072147662,0.6333224831039513,0.8244230559906149,36.0,104.0,130.0,10.0,26.0,0.7579969785751247,0.0,0.0,0.0,394
-Inf,-Inf,9.058256880733943,1000.0,1.0,0.8,10.0,22.531860298570997,12.531860298570995,85.27896709418071,97.8108273927517,0.6258850082936388,0.8199900682132761,36.0,104.0,130.0,10.0,26.0,0.7523909799442439,0.0,0.0,0.0,395
-Inf,-Inf,8.898695652173913,1000.0,1.0,0.8,10.0,22.264557061688173,12.264557061688174,84.81354254472105,97.07809960640922,0.6184599183802271,0.8155148321607792,36.0,104.0,130.0,10.0,26.0,0.746754612356994,0.0,0.0,0.0,396
-Inf,-Inf,9.052884615384615,1000.0,1.0,0.8,10.0,21.99771289653234,11.997712896532342,84.34362969037234,96.34134258690469,0.6110475804592317,0.8109964393305032,36.0,104.0,130.0,10.0,26.0,0.7410872506684976,0.0,0.0,0.0,397
-Inf,-Inf,8.705855855855857,1000.0,1.0,0.8,10.0,21.731341523575217,11.731341523575216,83.86913073012192,95.60047225369713,0.6036483756548672,0.8064339493280954,36.0,104.0,130.0,10.0,26.0,0.7353882481053625,0.0,0.0,0.0,398
-Inf,-Inf,8.819642857142858,1000.0,1.0,0.8,10.0,21.465457194254835,11.465457194254835,83.3899443824155,94.85540157667033,0.5962626998404121,0.8018263882924567,36.0,104.0,130.0,10.0,26.0,0.7296569352051564,0.0,0.0,0.0,399
-Inf,-Inf,8.953703703703704,1000.0,1.0,0.8,10.0,21.200074718611393,11.200074718611393,82.90596571084664,94.10604042945803,0.5888909644058721,0.7971727472196792,36.0,104.0,130.0,10.0,26.0,0.7238926186881387,0.0,0.0,0.0,400
-Inf,-Inf,8.607723577235774,1000.0,1.0,0.8,10.0,20.935209494763065,10.935209494763063,82.41708593850315,93.3522954332662,0.5815335970767518,0.7924719801779149,36.0,104.0,130.0,10.0,26.0,0.7180945802558939,0.0,0.0,0.0,401
-Inf,-Inf,8.880973451327435,1000.0,1.0,0.8,10.0,20.670877540372313,10.670877540372313,81.92319225005666,92.59406979042897,0.5741910427881198,0.787723002404391,36.0,104.0,130.0,10.0,26.0,0.7122620753109921,0.0,0.0,0.0,402
-Inf,-Inf,8.779059829059829,1000.0,1.0,0.8,10.0,20.40709552626796,10.407095526267957,81.42416758059412,91.83126310686207,0.5668637646185544,0.7829246882749434,36.0,104.0,130.0,10.0,26.0,0.7063943315912466,0.0,0.0,0.0,403
-Inf,-Inf,8.465573770491803,1000.0,1.0,0.8,10.0,20.14388081240447,10.14388081240447,80.91989039009133,91.0637712024958,0.559552244789013,0.7780758691354935,36.0,104.0,130.0,10.0,26.0,0.7004905477115062,0.0,0.0,0.0,404
-Inf,-Inf,8.678333333333331,1000.0,1.0,0.8,10.0,19.881251486358423,9.881251486358423,80.41023442231972,90.29148590867814,0.5522569857321784,0.7731753309838434,36.0,104.0,130.0,10.0,26.0,0.6945498916052165,0.0,0.0,0.0,405
-Inf,-Inf,8.681355932203388,1000.0,1.0,0.8,10.0,19.61922640458225,9.619226404582252,79.89506844685536,89.51429485143761,0.5449785112383958,0.7682218119889939,36.0,104.0,130.0,10.0,26.0,0.6885714988572124,0.0,0.0,0.0,406
-Inf,-Inf,8.991071428571427,1000.0,1.0,0.8,10.0,19.357825236658414,9.357825236658416,79.37425598272293,88.73208121938134,0.5377173676849559,0.7632139998338743,36.0,104.0,130.0,10.0,26.0,0.682554470918318,0.0,0.0,0.0,407
-Inf,-Inf,8.750877192982456,1000.0,1.0,0.8,10.0,19.097068512822613,9.097068512822613,78.84765500205448,87.9447235148771,0.5304741253561837,0.7581505288659085,36.0,104.0,130.0,10.0,26.0,0.6764978731913622,0.0,0.0,0.0,408
-Inf,-Inf,8.819369369369369,1000.0,1.0,0.8,10.0,18.83697767505344,8.836977675053442,78.31511761197149,87.15209528702493,0.5232493798625956,0.7530299770381874,36.0,104.0,130.0,10.0,26.0,0.6704007329771149,0.0,0.0,0.0,409
-Inf,-Inf,8.780909090909093,1000.0,1.0,0.8,10.0,18.57757513205826,8.57757513205826,77.7764897127059,86.35406484476415,0.516043753668285,0.747850862622172,36.0,104.0,130.0,10.0,26.0,0.6642620372674166,0.0,0.0,0.0,410
-Inf,-Inf,8.675396825396826,1000.0,1.0,0.8,10.0,18.318884318521473,8.318884318521473,77.23161062975903,85.5504949482805,0.5088578977367075,0.7426116406707599,36.0,104.0,130.0,10.0,26.0,0.6580807303713885,0.0,0.0,0.0,411
-Inf,-Inf,8.564503816793895,1000.0,1.0,0.8,10.0,18.060929759022592,8.060929759022592,76.68031271765233,84.74124247667493,0.5016924933061832,0.7373106992081955,36.0,104.0,130.0,10.0,26.0,0.6518557113590379,0.0,0.0,0.0,412
-Inf,-Inf,8.558593749999998,1000.0,1.0,0.8,10.0,23.82477813289163,13.824778132891629,76.1944700967688,90.01924822966042,0.661799392580323,0.7326391355458538,36.0,104.0,130.0,10.0,26.0,0.6924557556127725,0.0,6.052,1.1980000000000004,413
-Inf,-Inf,9.503968253968253,1000.0,1.0,0.8,10.0,23.536958028099505,13.536958028099505,75.70334970690169,89.2403077350012,0.6538043896694307,0.727916824104824,36.0,104.0,130.0,10.0,26.0,0.6864639056538554,0.0,0.0,0.0,414
-Inf,-Inf,9.05521739130435,1000.0,1.0,0.8,10.0,23.249482449563423,13.249482449563422,75.20682011606257,88.45630256562599,0.6458189569323173,0.7231425011159863,36.0,104.0,130.0,10.0,26.0,0.6804330966586615,0.0,0.0,0.0,415
-Inf,-Inf,8.78189655172414,1000.0,1.0,0.8,10.0,31.774529811383896,21.774529811383896,74.79205396910709,96.56658378049099,0.8826258280939971,0.7191543650875681,36.0,104.0,130.0,10.0,26.0,0.7428198752345461,0.0,8.8458,1.4542000000000002,416
-Inf,-Inf,9.069642857142858,1000.0,1.0,0.8,10.0,31.45372290685085,21.45372290685085,74.37325473674056,95.82697764359142,0.8737145251903013,0.7151274493917362,36.0,104.0,130.0,10.0,26.0,0.7371305972583956,0.0,0.0,0.0,417
-Inf,-Inf,9.202884615384615,1000.0,1.0,0.8,10.0,31.132864323814115,21.132864323814115,73.95033371614068,95.0831980399548,0.8648017867726143,0.7110609011167373,36.0,104.0,130.0,10.0,26.0,0.7314092156919599,0.0,0.0,0.0,418
-Inf,-Inf,8.90876288659794,1000.0,1.0,0.8,10.0,30.811956786925588,20.811956786925588,73.5231990171625,94.33515580408809,0.8558876885257107,0.7069538367034855,36.0,104.0,130.0,10.0,26.0,0.7256550446468315,0.0,0.0,0.0,419
-Inf,-Inf,8.492307692307694,1000.0,1.0,0.8,10.0,30.491003165641278,20.491003165641278,73.09175540113601,93.58275856677729,0.8469723101567022,0.7028053403955385,36.0,104.0,130.0,10.0,26.0,0.7198673735905945,0.0,0.0,0.0,420
-Inf,-Inf,8.651123595505615,1000.0,1.0,0.8,10.0,30.170006482792957,20.170006482792957,72.65590410906812,92.82591059186107,0.8380557356331377,0.6986144625871934,36.0,104.0,130.0,10.0,26.0,0.714045466091239,0.0,0.0,0.0,421
-Inf,-Inf,9.8984375,1000.0,1.0,0.8,10.0,29.84896992377818,19.84896992377818,72.21554267838724,92.06451260216542,0.8291380534382828,0.6943802180614157,36.0,104.0,130.0,10.0,26.0,0.7081885584781955,0.0,0.0,0.0,422
-Inf,-Inf,9.081304347826087,1000.0,1.0,0.8,10.0,35.66888359472877,25.66888359472877,74.97103628521779,100.63991987994656,0.9908023220757991,0.7208753488963249,36.0,104.0,130.0,10.0,26.0,0.7741532298457428,0.0,9.289475,1.4605250000000005,423
-Inf,-Inf,8.743129770992368,1000.0,1.0,0.8,10.0,35.33760299957616,25.33760299957616,74.58459444428966,99.92219744386583,0.9816000833215601,0.7171595619643237,36.0,104.0,130.0,10.0,26.0,0.7686322880297372,0.0,0.0,0.0,424
-Inf,-Inf,9.716666666666667,1000.0,1.0,0.8,10.0,35.00615816416882,25.00615816416882,74.19459068216413,99.20074884633296,0.9723932823380229,0.7134095257900397,36.0,104.0,130.0,10.0,26.0,0.7630826834333304,0.0,0.0,0.0,425
-Inf,-Inf,9.020873786407765,1000.0,1.0,0.8,10.0,35.67066123504334,25.67066123504334,75.66551657599365,101.33617781103699,0.9908517009734261,0.7275530439999389,36.0,104.0,130.0,10.0,26.0,0.7795090600849,0.0,2.846,0.9039999999999999,426
-Inf,-Inf,8.890999999999998,1000.0,1.0,0.8,10.0,35.34117294666538,25.341172946665385,75.28084661629981,100.62201956296519,0.9816992485184828,0.7238542943874982,36.0,104.0,130.0,10.0,26.0,0.7740155350997322,0.0,0.0,0.0,427
-Inf,-Inf,8.966964285714287,1000.0,1.0,0.8,10.0,35.01153534824755,25.01153534824755,74.8926694941384,99.90420484238595,0.9725426485624319,0.7201218220590231,36.0,104.0,130.0,10.0,26.0,0.7684938834029689,0.0,0.0,0.0,428
-Inf,-Inf,8.583928571428572,1000.0,1.0,0.8,10.0,34.68174869472939,24.681748694729396,74.50091344961085,99.18266214434024,0.9633819081869276,0.7163549370154889,36.0,104.0,130.0,10.0,26.0,0.7629435549564634,0.0,0.0,0.0,429
-Inf,-Inf,8.648,1000.0,1.0,0.8,10.0,34.351813285308,24.351813285307994,74.1055043302685,98.4573176155765,0.954217035703,0.7125529262525817,36.0,104.0,130.0,10.0,26.0,0.7573639816582808,0.0,0.0,0.0,430
-Inf,-Inf,8.737373737373737,1000.0,1.0,0.8,10.0,34.02172946632763,24.021729466327628,73.70636547900007,97.7280949453277,0.945048040731323,0.708715052682693,36.0,104.0,130.0,10.0,26.0,0.7517545765025208,0.0,0.0,0.0,431
-Inf,-Inf,8.711340206185568,1000.0,1.0,0.8,10.0,33.691497634375494,23.691497634375498,73.30341761509995,96.99491524947544,0.9358749342882082,0.7048405539913456,36.0,104.0,130.0,10.0,26.0,0.7461147326882727,0.0,0.0,0.0,432
-Inf,-Inf,9.254,1000.0,1.0,0.8,10.0,33.36111823960045,23.36111823960045,72.89657870800472,96.25769694760518,0.9266977288777903,0.7009286414231224,36.0,104.0,130.0,10.0,26.0,0.740443822673886,0.0,0.0,0.0,433
-Inf,-Inf,8.916666666666666,1000.0,1.0,0.8,10.0,33.03059178927343,23.030591789273434,72.48576384313903,95.51635563241246,0.9175164385909286,0.6969784984917214,36.0,104.0,130.0,10.0,26.0,0.7347411971724035,0.0,0.0,0.0,434
-Inf,-Inf,8.750877192982456,1000.0,1.0,0.8,10.0,32.69991885161023,22.699918851610228,72.0708850792607,94.77080393087093,0.9083310792113952,0.692989279608276,36.0,104.0,130.0,10.0,26.0,0.7290061840836225,0.0,0.0,0.0,435
-Inf,-Inf,8.709821428571429,1000.0,1.0,0.8,10.0,32.36910005987902,22.369100059879013,71.65185129663915,94.02095135651817,0.8991416683299727,0.6889601086215303,36.0,104.0,130.0,10.0,26.0,0.723238087357832,0.0,0.0,0.0,436
-Inf,-Inf,9.29854368932039,1000.0,1.0,0.8,10.0,32.038136116817576,22.038136116817576,71.22856803533789,93.26670415215546,0.8899482254671549,0.6848900772628643,36.0,104.0,130.0,10.0,26.0,0.7174361857858111,0.0,0.0,0.0,437
-Inf,-Inf,8.607723577235774,1000.0,1.0,0.8,10.0,31.70702779938751,21.70702779938751,70.80093732280311,92.50796512219063,0.8807507722052086,0.6807782434884915,36.0,104.0,130.0,10.0,26.0,0.7115997317091587,0.0,0.0,0.0,438
-Inf,-Inf,8.646610169491526,1000.0,1.0,0.8,10.0,31.375775963895585,21.375775963895585,70.36885748988304,91.74463345377862,0.8715493323304329,0.6766236297104139,36.0,104.0,130.0,10.0,26.0,0.705727949644451,0.0,0.0,0.15,439
-Inf,-Inf,8.93734939759036,1000.0,1.0,0.8,10.0,32.42034356668388,22.420343566683886,69.9450990204865,92.36544258717038,0.9005650990745523,0.6725490290431394,36.0,104.0,130.0,10.0,26.0,0.7105034045166952,0.0,1.3804,0.7695999999999998,440
-Inf,-Inf,9.13785046728972,1000.0,1.0,0.8,10.0,35.66297830894381,25.662978308943813,72.76174762823766,98.42472593718148,0.9906382863595504,0.6996321887330544,36.0,104.0,130.0,10.0,26.0,0.7571132764398575,0.0,6.784800000000001,1.2652,441
-Inf,-Inf,9.07212389380531,1000.0,1.0,0.8,10.0,35.32574141118964,25.325741411189636,72.36958625581232,97.69532766700196,0.9812705947552678,0.6958614063058877,36.0,104.0,130.0,10.0,26.0,0.7515025205153997,0.0,0.0,0.0,442
-Inf,-Inf,8.945098039215686,1000.0,1.0,0.8,10.0,34.98828828460417,24.98828828460417,71.97368048977877,96.96196877438294,0.9718968967945602,0.6920546200940266,36.0,104.0,130.0,10.0,26.0,0.7458612982644841,0.0,0.0,0.0,443
-Inf,-Inf,8.783333333333335,1000.0,1.0,0.8,10.0,34.65061791145112,24.65061791145112,71.57394964364445,96.22456755509558,0.9625171642069756,0.6882110542658121,36.0,104.0,130.0,10.0,26.0,0.7401889811930429,0.0,0.0,0.0,444
-Inf,-Inf,8.71608695652174,1000.0,1.0,0.8,10.0,34.3127292795554,24.3127292795554,71.17031019242577,95.48303947198117,0.9531313688765388,0.6843299056964016,36.0,104.0,130.0,10.0,26.0,0.7344849190152398,0.0,0.0,0.0,445
-Inf,-Inf,9.671052631578947,1000.0,1.0,0.8,10.0,35.66260587497749,25.66260587497749,72.62720323725785,98.28980911223533,0.9906279409715969,0.6983384926659408,36.0,104.0,130.0,10.0,26.0,0.7560754547095025,0.0,3.533,0.9670000000000001,446
-Inf,-Inf,8.914423076923075,1000.0,1.0,0.8,10.0,35.324993207677515,25.324993207677515,72.23468947786144,97.55968268553895,0.9812498113243754,0.6945643219025138,36.0,104.0,130.0,10.0,26.0,0.7504590975810688,0.0,0.0,0.0,447
-Inf,-Inf,8.576126126126127,1000.0,1.0,0.8,10.0,34.98716090962957,24.987160909629573,71.83841978866324,96.82558069829281,0.9718655808230436,0.6907540364294543,36.0,104.0,130.0,10.0,26.0,0.744812159217637,0.0,0.0,0.0,448
-Inf,-Inf,9.02818181818182,1000.0,1.0,0.8,10.0,35.71334487102151,25.713344871021512,98.29566986881946,124.00901473984098,0.9920373575283753,0.9451506718155718,36.0,104.0,130.0,10.0,26.0,0.9539154979987767,0.0,27.801350000000003,1.698649999999997,449
-Inf,-Inf,9.075471698113208,1000.0,1.0,0.8,10.0,35.42679504322377,25.42679504322377,97.96221796968909,123.38901301291287,0.9840776400895491,0.9419444035547028,36.0,104.0,130.0,10.0,26.0,0.9491462539454836,0.0,0.0,0.0,450
-Inf,-Inf,9.65731707317073,1000.0,1.0,0.8,10.0,35.14035370712377,25.140353707123772,97.62654373940697,122.76689744653075,0.9761209363089937,0.938716766725067,36.0,104.0,130.0,10.0,26.0,0.9443607495886981,0.0,0.0,0.0,451
-Inf,-Inf,8.983333333333334,1000.0,1.0,0.8,10.0,34.854024139400295,24.854024139400295,97.28861519924544,122.14263933864574,0.9681673372055637,0.9354674538388985,36.0,104.0,130.0,10.0,26.0,0.9395587641434288,0.0,0.0,0.35,452
-Inf,-Inf,9.11868686868687,1000.0,1.0,0.8,10.0,34.567809705853385,24.567809705853385,96.94839963027624,121.51620933612963,0.9602169362737052,0.9321961502911177,36.0,104.0,130.0,10.0,26.0,0.9347400718163819,0.0,0.0,0.0,453
-Inf,-Inf,9.447916666666668,1000.0,1.0,0.8,10.0,34.28171386449117,24.281713864491163,96.60586354945299,120.88757741394416,0.952269829569199,0.9289025341293556,36.0,104.0,130.0,10.0,26.0,0.9299044416457243,0.0,0.0,0.0,454
-Inf,-Inf,9.738709677419354,1000.0,1.0,0.8,10.0,35.719985842239254,25.719985842239257,103.36600864739265,129.0859944896319,0.9922218289510903,0.9939039293018523,36.0,104.0,130.0,10.0,26.0,0.9929691883817838,0.0,8.8,1.4499999999999993,455
-Inf,-Inf,9.14126213592233,1000.0,1.0,0.8,10.0,35.44009954003467,25.440099540034673,103.04243761347695,128.48253715351163,0.9844472094454075,0.9907926693603553,36.0,104.0,130.0,10.0,26.0,0.9883272088731664,0.0,0.0,0.0,456
-Inf,-Inf,8.853603603603602,1000.0,1.0,0.8,10.0,35.16034428182,25.16034428182,102.71683762105627,127.87718190287627,0.9766762300505556,0.9876619002024641,36.0,104.0,130.0,10.0,26.0,0.9836706300221252,0.0,0.0,0.0,457
-Inf,-Inf,8.852678571428571,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,6.821101902876265,8.94392,1.45608,458
-Inf,-Inf,9.230999999999998,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,459
-Inf,-Inf,9.075471698113208,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,15.836684967019039,17.039780000000004,1.5602199999999975,460
-Inf,-Inf,9.166037735849057,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,461
-Inf,-Inf,9.411458333333334,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,5.535904967019036,6.739000000000001,1.2609999999999992,462
-Inf,-Inf,8.975000000000001,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,463
-Inf,-Inf,8.989495798319329,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,10.110344967019032,11.313440000000002,1.486559999999999,464
-Inf,-Inf,9.29854368932039,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,465
-Inf,-Inf,9.491758241758241,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,6.451904967019033,7.654999999999999,1.3450000000000006,466
-Inf,-Inf,9.464736842105264,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,13.62535866718028,14.225975000000002,1.5240249999999982,467
-Inf,-Inf,9.306989247311828,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,468
-Inf,-Inf,8.808878504672897,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,469
-Inf,-Inf,8.809405940594058,1000.0,1.0,0.8,10.0,34.88226916699195,24.882269166991943,102.7039978041856,127.58626697117755,0.9689519213053318,0.9875384404248616,36.0,104.0,130.0,10.0,26.0,0.9814328228552119,0.0,0.0,0.35,470
-Inf,-Inf,9.021153846153846,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,3.1344669711775452,5.5482,1.1518000000000006,471
-Inf,-Inf,8.680252100840335,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,472
-Inf,-Inf,8.576126126126127,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,473
-Inf,-Inf,8.200000000000001,1000.0,1.0,0.8,10.0,35.72012699198409,25.72012699198409,103.48058509542416,129.20071208740825,0.9922257497773358,0.99500562591754,36.0,104.0,130.0,10.0,26.0,0.9938516314416019,0.0,1.6094,0.7906,474
-Inf,-Inf,8.686893203883495,1000.0,1.0,0.8,10.0,35.4403822679316,25.440382267931593,103.15723126941,128.5976135373416,0.9844550629980999,0.9918964545135578,36.0,104.0,130.0,10.0,26.0,0.9892124118257046,0.0,0.0,0.0,475
-Inf,-Inf,8.499166666666666,1000.0,1.0,0.8,10.0,35.16076901520014,25.160769015200138,102.83185257122115,127.99262158642128,0.9766880282000039,0.9887678131848188,36.0,104.0,130.0,10.0,26.0,0.984558627587856,0.0,0.0,0.0,476
-Inf,-Inf,8.546296296296298,1000.0,1.0,0.8,10.0,34.88129049984183,24.881290499841832,102.50442183505561,127.38571233489745,0.9689247361067176,0.9856194407216885,36.0,104.0,130.0,10.0,26.0,0.9798900948838265,0.0,0.0,0.0,477
-Inf,-Inf,9.42111111111111,1000.0,1.0,0.8,10.0,34.601950069098066,24.60195006909807,102.17491131041001,126.77686137950808,0.9611652796971685,0.982451070292404,36.0,104.0,130.0,10.0,26.0,0.975206625996216,0.0,0.0,0.0,478
-Inf,-Inf,9.005913978494625,1000.0,1.0,0.8,10.0,34.32275115399359,24.32275115399359,101.84329264453426,126.16604379852785,0.9534097542775998,0.9792624292743679,36.0,104.0,130.0,10.0,26.0,0.970508029219445,0.0,0.0,0.0,479
-Inf,-Inf,8.88551401869159,1000.0,1.0,0.8,10.0,35.718274987462465,25.71827498746246,102.00091529126665,127.71919027872912,0.9921743052072907,0.9807780316467947,36.0,104.0,130.0,10.0,26.0,0.9824553098363779,0.0,2.1590000000000003,0.8409999999999997,480
-Inf,-Inf,8.955102040816325,1000.0,1.0,0.8,10.0,35.436672468698845,25.43667246869884,101.67473604881975,127.1114085175186,0.9843520130194123,0.977641692777113,36.0,104.0,130.0,10.0,26.0,0.9777800655193738,0.0,0.0,0.0,481
-Inf,-Inf,8.542142857142858,1000.0,1.0,0.8,10.0,35.15519564188156,25.155195641881562,101.34647823784974,126.5016738797313,0.9765332122744879,0.9744853676716321,36.0,104.0,130.0,10.0,26.0,0.9730897990748562,0.0,0.0,0.0,482
-Inf,-Inf,8.42410071942446,1000.0,1.0,0.8,10.0,34.87384778610671,24.873847786106708,101.01611341870378,125.88996120481049,0.9687179940585197,0.9713087828721517,36.0,104.0,130.0,10.0,26.0,0.9683843169600806,0.0,0.0,0.0,483
-Inf,-Inf,8.859166666666665,1000.0,1.0,0.8,10.0,35.14753202702119,25.147532027021192,100.68653481298155,125.83406684000275,0.976320334083922,0.9681397578171302,36.0,104.0,130.0,10.0,26.0,0.9679543603077134,0.0,0.556,0.694,484
-Inf,-Inf,8.687984496124031,1000.0,1.0,0.8,10.0,34.865342572938836,24.865342572938836,100.35482379159635,125.22016636453517,0.9684817381371899,0.9649502287653495,36.0,104.0,130.0,10.0,26.0,0.9632320489579629,0.0,0.0,0.0,485
-Inf,-Inf,8.765833333333335,1000.0,1.0,0.8,10.0,34.58328279255104,24.58328279255104,100.02095067481956,124.60423346737059,0.9606467442375288,0.9617399103348034,36.0,104.0,130.0,10.0,26.0,0.9584941035951584,0.0,0.0,0.0,486
-Inf,-Inf,8.757936507936506,1000.0,1.0,0.8,10.0,34.30135614195975,24.30135614195975,99.68488511927231,123.98624126123207,0.9528154483877709,0.9585085107622338,36.0,104.0,130.0,10.0,26.0,0.9537403173940928,0.0,0.0,0.0,487
-Inf,-Inf,8.3984375,1000.0,1.0,0.8,10.0,35.71681885378547,25.716818853785465,100.87236920791955,126.58918806170502,0.9921338570495963,0.9699266269992264,36.0,104.0,130.0,10.0,26.0,0.9737629850900386,0.0,3.2124000000000006,0.9375999999999998,488
-Inf,-Inf,8.714516129032257,1000.0,1.0,0.8,10.0,35.433755392115785,25.43375539211578,100.54400507204336,125.97776046415915,0.9842709831143274,0.9667692795388785,36.0,104.0,130.0,10.0,26.0,0.9690596958781473,0.0,0.0,0.0,489
-Inf,-Inf,9.893859649122806,1000.0,1.0,0.8,10.0,35.720370559424126,25.720370559424122,103.67901310775615,129.39938366718027,0.992232515539559,0.9969135875745784,36.0,104.0,130.0,10.0,26.0,0.9953798743629252,8.920245464159137,12.942485,1.5075149999999997,490
-Inf,-Inf,8.689516129032258,1000.0,1.0,0.8,10.0,35.44087013706259,25.440870137062593,103.35603482995644,128.79690496701903,0.9844686149184052,0.9938080272111196,36.0,104.0,130.0,10.0,26.0,0.9907454228232233,0.0,0.0,0.0,491
-Inf,-Inf,8.680252100840335,1000.0,1.0,0.8,10.0,35.16150191831972,25.161501918319722,103.0310387289411,128.1925406472608,0.9767083866199923,0.9906830647013567,36.0,104.0,130.0,10.0,26.0,0.9860964665173909,0.0,0.0,0.0,492
-Inf,-Inf,8.791666666666668,1000.0,1.0,0.8,10.0,34.88226916699195,24.882269166991943,102.7039978041856,127.58626697117755,0.9689519213053318,0.9875384404248616,36.0,104.0,130.0,10.0,26.0,0.9814328228552119,0.0,0.0,0.0,493
-Inf,-Inf,8.88551401869159,1000.0,1.0,0.8,10.0,34.603175227745695,24.60317522774569,102.37488447559689,126.97805970334258,0.9611993118818248,0.9843738891884316,36.0,104.0,130.0,10.0,26.0,0.9767543054103276,0.0,0.0,0.0,494
